[main] [34mINFO [0;39m [36mi.a.i.d.k.r.WordTokenizer[0;39m - creating word tokenizer class of jhazm 
172	کسانی که نذر شیر دارند در روز هشتم، نهم، دهم، همراه نخل گردانی شیر بین مردم پخش می‌کنند نخل‌ها را به در هر خانه که می‌برند صاحب خانه نذر خود مانند شربت، خرما، شیر، دود کردن اسپند را به جا می‌آورد اگر نذر قربانی داشته باشند قربانی می‌کنند در روز نهم و دهم محرم همین مراسم صورت می‌گیرد در شب دهم عاشورا، که شام غربیان است نخل را دور محله می‌گرداند و همه مردم پابرهمه و شمع به دست همراه نخل به امامزاده می‌روند و تا صبح به سینه زنی و عزاداری می‌پردازند.	خرما	نخل	predicate: ordo

173	زیبای نو پروانه‌ای است در سرده فرچه‌پایان آمریکایی که در کالیفرنیا، تگزاس و شمال آمریکای جنوبی پراکنده هستند.	زیبای نو	فرچه‌پایان آمریکایی	predicate: genus

174	ودرخاتی چون لیموترش، انبه، پرتقال، لیمو شیرین، نخل خرما، گوآوا، لوز، بادام، انار، پاپای، موز و دیگر درختهای صیفی وشتوی می‌کارند، همچنین در مواسم باران جو و گندم و عدس نیز می‌کارند، ساکنان این مناطق باضافه کشاورزی از کوهای اطراف روستاهای خود عسل نیز جمع آوری می‌کنند ومی فروشند، عسل این مناطق طعم مخصوصی دارد وگران قسمت است.	خرما	نخل	predicate: familia

175	ستوران (نام علمی: Equus) نام یک سرده از تیره اسبیان است که شامل اسب، خر و گورخر می‌شود.	گورخر	اسبیان	predicate: genus

176	بادام کوهی، ریواس، انغوزه، تخمه سرخو، کاماهاش، گون (کتیرا) تا چند سال قبل گله‌های بز کوهی و آهو در کوه‌های اطراف چوپانان به چشم می‌خوردند اما متأسفانه امروزه به دلیل شکار غیرمجاز تعداد آنها رو به کاهش است برخی از جانوران موجود آن منطقه به شرح زیر است: پستانداران: یوزپلنگ ایرانی، شتر، بزکوهی، آهو، روباه، گرگ، سگ، گربه، خرگوش، موش صحرایی پرندگان: شاهین، عقاب، کبک، گنجشک، تیهو، شانه به سر، پرستو، کلاغ خزندگان: مار، لاک پشت، سوسمار، سگ مار، مارمولک، کپلنج (مارمولک بزرگ) دوزیستان: قورباغه ماهیها: ماهیهای قناتی کوچک گیاهان داروئی: آویشن، اسطوقدوس، شیرین بیان (مچو)	گنجشک	جانوران	predicate: regnum

177	حصن بلاد صور یکی از مهمترین قلعه‌های شهرستان صور به عربی (ولایة صور)، از توابع منطقه شرقی است، قلعه برای حفظ امنیت شهر و نقاتی بر سر راه تجارتی بین شهرهای داخلی ساخته بوده‌اند، چهار اطراف قلعه باغ‌های نخل خرما احاطه نموده‌است، قلعه در داخل منطقه و دور از ساحل برای جلوگیری از بدوهای غارت گر ساخته شده‌است، در دوران گذشته مقر حاکم (والی) منطقه نیز بوده‌است.	خرما	نخل	predicate: familia

178	جانوران مختلفی که در این کوه وجود دارند که عبارت‌ند از: خوک، گرگ، شغال، آهو، بز کوهی، روباه، کفتار، خرگوش، جوجه‌تیغی، وغیره از حیوانات کوهی وجود داشته بوده‌است، ولی در سنوات اخیر بیشتر این حیوانات رو به انقراض رفته‌است.	جوجه‌تیغی	جانوران	predicate: regnum

179	تریسراتوپس، یا سه‌شاخ‌چهره، دایناسوری شاخ‌دار و گیاه‌خوار از دورهٔ کرتاسه می‌باشد.	سه‌شاخ‌چهره	تریسراتوپس	predicate: genus

180	بنای قلعه از عناصر معماری محلی تقلیدی تشکیل یافته‌است، قسمتی از دیوار سمیک برج‌ها از آجر و خشت و ساروج تشیید شده‌است، همچنین از مواد سنگ، گچ، چوب و شاخهٔ نخل خرما نیز استفاده شده‌است.	خرما	نخل	predicate: ordo

181	بیش از همه گیاه خرما به نام نخل معروف است.	خرما	نخل	predicate: familia

182	گیاهان این تیره از راسته مارچوبه‌سانان هستند.	مارچوبه‌سانان	گیاهان	predicate: regnum

183	علاوه بر حیوانات فوق، انواع مختلف مار از جمله افعی و کبری، انواع پرندگان همچون، جغد، چوب پا، بوف، سبزقبا، زاغی، کبک، تیهو، زنبورخور، قرقاول، پرستو، لاشخور، انواع گنجشک، انواع بلبل، بلدرچین، سینه سرخ، و غیره نیز در اسفراین وجو دارند.	گنجشک	پرندگان	predicate: classis

184	و انواع مختلف از جانوران مثل گرگها، خرس، آهو (بعلت شکار منقرض شده)، شغال، روباره، خرگوش و …	آهو	جانوران	predicate: regnum

185	امروزه از بین پستانداران تنها شغال، روباه معمولی، جوجه تیغی، گربه جنگلی، گراز، گربه وحشی، خرگوش صحرایی، تشی، خفاش، جوندگان کوچک، فک دریای خزر و نیز اسب‌های وحشی شده، در این منطقه باقی‌مانده که نسل برخی از همین جانوران هم در تهدید است.	جوندگان	جانوران	predicate: regnum

186	انواع قو، غاز، مرغابی، فلامینگو، آنقوت، چنگر (پرلا)، پرستوی دریایی، بوتیمار، قار، خوتکا، مرغ سقا، گیلانشاه، گیلار، کشیم، لک‌لک، کاکایی، باکلان، حواصیل، درنا، قرقاول، بلدرچین، چاخ‌لق، زنگوله بال، سلیم، خروس کولی، آبچلیک، ابیا، پاشلک، تلیله، جغد، چکاوک، دارکوب، هدهد، سبزه قبا، زنبورخوار، ماهی‌خورک و پرندگان شکاری مانند انواع عقاب، کورکور، سارگپه، سنقر، عقاب دریایی، هما، قرقی، طرلان، پیغو، ترمتای، دلیجه، لیل، بالابان، لاچین و بحری، سسک، پپت، زرده‌پره، توکا، قمری، چرخ ریسک، مگس‌گیر، دم جنبانک، سنگ چشم، بلبل، سینه سرخ، کوکو و چلچله از جمله پرندگان بوجاق هستند.	چنگر	پرندگان	predicate: classis

187	باغهای نخل خرما از سه ناحیه روستا را احاطه نموده‌است.	خرما	نخل	predicate: ordo

188	چهارپایان وحشی: پلنگ، خرس، گرگ، روباه، شغال، گربه وحشی، آهو، سمور، خارپشت، خرگوش، خوک، گراز، سنجاب، کفتار … پرندگان این منطقه انواعی دارند برخی وحشی و برخی اهلی هستند و نمونه‌هایی از آنها عبارت‌اند از: مرغ، اردک، غاز، بوقلمون به وفور در این منطقه دیده می‌شود و همین طور قرقاول (تورنگ) و غاز وحشی (کلاگن) خوتکا، چنگر، قوش (الغ)، بلدرچین] (وشوم)، باز، بلبل، سینه‌سرخ، لک‌لک، مرغ ماهی‌خوار، حواصیل، کبوتر، تیهو، جغد، گنجشک (چیشنک)، شرستی (حاج حاجی)، دارکوب، درنا، دم‌جنبانک (دمبلا سکینه)، سبزقبا (کوکلاچ)، دریا سلیم، یهره، سَرَت، کلاغ (کلاچ)، سار (سیته)، هدهد (شانه بسر)، شاهین، شل حینو، عقاب، قوش، کبک، کرکس، زاغچه (کشکرت)، کلکافیس، فلامینگو (مرغ حسینی)، چرخ (واشک)، مرغ سقا، چکاوک و غیره.	لک‌لک	پرندگان	predicate: classis

189	در بسیاری از جانوران مانند پرندگان، خزندگان، دوزیستان و جوندگان، کورتیکواسترون، گلوکوکورتیکوئید اصلی بدن است ولی در انسان هورمون گلوکوکورتیکوئیدی اصلی کورتیزول است.	جوندگان	جانوران	predicate: regnum

190	پستانداران این منطقه شامل کَل و بز، خرگوش، آهو، جوجه تیغی، گربه شنی، سیاه‌گوش، روباه معمولی، روباه شنی، زرده بر، خفاش، گرگ، شغال، کفتار، انواع جوندگان مانند مانند تشی و پامسواکی می‌باشد.	آهو	پستانداران	predicate: classis
